ID	Concept	Doculect	Value	Tokens
864	count	a15ambuu	-lə́ŋə̀	l ə ŋ ə
865	dew	a15ambuu	m̀myɛ̀l	m m j ɛ l
866	die	a15ambuu	-wə́ə̀	w ə ə
867	dog	a15ambuu	mbwə́	m b w ə
868	drink	a15ambuu	-mwáà	m w a a
869	ear	a15ambuu	è-túə̀	e t u ə
870	eat	a15ambuu	-jɛ́ɛ̀	j ɛ ɛ
871	egg	a15ambuu	à-kyɛ̀	a k j ɛ
872	elephant	a15ambuu	nzòg'	n z o g
873	eye	a15ambuu	d-eyg'	d e j g
874	face	a15ambuu	à-bɛ̀ŋ	a b ɛ ŋ
875	fall	a15ambuu	-kwə̀ə̀	k w ə ə
876	fat, oil	a15ambuu	à-fɔ́ŋ	a f ɔ ŋ
877	feather	a15ambuu	è-tɔ̀ˀ	e t ɔˀ
878	fingernail	a15ambuu	nyàn	n j a n
879	fire	a15ambuu	mùú	m u u
880	fire-wood	a15ambuu	lɛ́ŋ múú	l ɛ ŋ + m u u
881	fish	a15ambuu	mɛ̌ɲʃíí	m ɛ ɲ ʃ i i
882	five	a15ambuu	-táàn	t a a n
883	fly	a15ambuu	-lààlè	l a a l e
884	four	a15ambuu	-nìì	n i i
885	give	a15ambuu	-bɔ̀ɔ̀	b ɔ ɔ
886	goat	a15ambuu	mbólˀ	m b o lˀ
887	ground, soil	a15ambuu	ndɔ̀b	n d ɔ b
888	hair	a15ambuu	ɲùŋ	ɲ u ŋ
889	head	a15ambuu	ǹ-dú	n d u
890	hear	a15ambuu	-gúúlə̀	g u u l ə
891	heart	a15ambuu	ǹ-də́m	n d ə m
892	horn	a15ambuu	tɔ́ŋ	t ɔ ŋ
893	house	a15ambuu	ndááb'	n d a a b
894	hunger	a15ambuu	nʒyə̀	n ʒ j ə
895	intestine	a15ambuu	ḿmyə̀	m m j ə
896	iron	a15ambuu	è-kìì	e k i i
897	kill	a15ambuu	-gúə̀	g u ə
898	knee	a15ambuu	à-bɔ́ŋ	a b ɔ ŋ
899	knife	a15ambuu	mə̀mpə́ə́	m ə m p ə ə
900	know	a15ambuu	-bìɛ̀	b i ɛ
901	leaf	a15ambuu	i'yɛ́	i j ɛ
902	leg	a15ambuu	è-pòŋ	e p o ŋ
903	liver	a15ambuu	à-bə̀	a b ə
904	louse	a15ambuu	tèˀ	t eˀ
905	man	a15ambuu	mònzóm	m o n z o m
906	moon	a15ambuu	ŋgɔ̀n	ŋ g ɔ n
907	mouth	a15ambuu	ǹ-sɔ̀ˀ	n s ɔˀ
908	name	a15ambuu	d(èŋ	d e ŋ
909	navel	a15ambuu	à-tɔ́ŋ	a t ɔ ŋ
910	neck	a15ambuu	kə́ŋ	k ə ŋ
911	night	a15ambuu	ŋ̀-kùù	ŋ k u u
912	nose	a15ambuu	dúə́	d u ə
913	one	a15ambuu	-pɔ́ʔ	p ɔ ʔ
914	person	a15ambuu	mòˀ	m oˀ
915	rain	a15ambuu	mbúú	m b u u
916	road	a15ambuu	nʒyɛ̀	n ʒ j ɛ
917	root	a15ambuu	ŋ̀-kàŋ	ŋ k a ŋ
918	salt	a15ambuu	ŋ̀-kwə̀	ŋ k w ə
919	sand	a15ambuu	ɲa̰a̰ nyàŋ	ɲ ã ã + n j a ŋ
920	see	a15ambuu	-tòŋ	t o ŋ
921	send	a15ambuu	-lə́m	l ə m
922	shame	a15ambuu	à-kpáʔ	a k p a ʔ
923	sing	a15ambuu	-sɔ́ɔ̀	s ɔ ɔ
924	skin	a15ambuu	ŋgòb'	ŋ g o b
925	sky	a15ambuu	dólˀ	d o lˀ
926	sleep	a15ambuu	è-yūé	e j u e
927	smoke	a15ambuu	mbə́làˀ	m b ə l aˀ
928	snake	a15ambuu	ɲüə́	ɲ y ə
929	spear	a15ambuu	à-kɔ̀ŋ	a k ɔ ŋ
930	steal	a15ambuu	-zə́bə̀	z ə b ə
931	stone	a15ambuu	à-lə́	a l ə
932	sun	a15ambuu	è-ɲɛ̀ŋ	e ɲ ɛ ŋ
933	tail	a15ambuu	ŋ̀-kòn	ŋ k o n
934	ten	a15ambuu	júòm	j u o m
935	three	a15ambuu	-láál	l a a l
936	tongue	a15ambuu	è-yɛ́m	e j ɛ m
937	tooth	a15ambuu	à-sùŋ	a s u ŋ
938	tree	a15ambuu	lɛ́ŋ	l ɛ ŋ
939	two	a15ambuu	-bə̀	b ə
940	urine	a15ambuu	ǹ-sɛ̀ŋ	n s ɛ ŋ
941	village	a15ambuu	mbóg'	m b o g
942	vomit	a15ambuu	-ʒúə̀	ʒ u ə
943	walk	a15ambuu	-kə̀ə̀	k ə ə
944	war	a15ambuu	bə̀l	b ə l
945	water	a15ambuu	à-də́b'	a d ə b
946	wind	a15ambuu	è-pə̀b'	e p ə b
947	woman	a15ambuu	mwalˀ	m w a lˀ
948	animal	a15bmiengenwmanenguba	ɲàm	ɲ a m
949	arm	a15bmiengenwmanenguba	è-kə́ə́	e k ə ə
950	ashes	a15bmiengenwmanenguba	mbúmǐˀ	m b u m iˀ
951	bark	a15bmiengenwmanenguba	mbʱí jɛ̀n	m bʱ i + j ɛ n
952	bed	a15bmiengenwmanenguba	à-nɔ̀ŋ	a n ɔ ŋ
953	belly	a15bmiengenwmanenguba	à-bùm	a b u m
954	big	a15bmiengenwmanenguba	sùɔ́ˀ	s u ɔˀ
955	bird	a15bmiengenwmanenguba	mú-nwɑ̀n	m u n w ɑ n
956	bite	a15bmiengenwmanenguba	-kpààlì	k p a a l i
957	blood	a15bmiengenwmanenguba	ò-kìí	o k i i
958	bone	a15bmiengenwmanenguba	è-hìˀ	e h iˀ
959	breast	a15bmiengenwmanenguba	à-ɓə̂	a ɓ ə
960	burn	a15bmiengenwmanenguba	-sáŋkì	s a ŋ k i
961	child	a15bmiengenwmanenguba	myæ̌	m j æ
962	cloud	a15bmiengenwmanenguba	mbʱɑ̀ˀ	m bʱ ɑˀ
963	come	a15bmiengenwmanenguba	-sāʔ	s a ʔ
964	count	a15bmiengenwmanenguba	-lάŋ	l ɑ ŋ
965	dew	a15bmiengenwmanenguba	mbʱɑ̀ˀ	m bʱ ɑˀ
966	die	a15bmiengenwmanenguba	-wə́	w ə
967	dog	a15bmiengenwmanenguba	mbʱyɛ́	m bʱ j ɛ
968	drink	a15bmiengenwmanenguba	-myə́	m j ə
969	ear	a15bmiengenwmanenguba	è-tẅə̂	e t w ə
970	eat	a15bmiengenwmanenguba	-dyə́	d j ə
971	egg	a15bmiengenwmanenguba	à-kyə̀	a k j ə
972	elephant	a15bmiengenwmanenguba	nzòˀ	n z oˀ
973	eye	a15bmiengenwmanenguba	d-ǐˀ	d iˀ
974	face	a15bmiengenwmanenguba	à-bìŋ	a b i ŋ
975	fall	a15bmiengenwmanenguba	-híŋ	h i ŋ
976	fat, oil	a15bmiengenwmanenguba	ò-hɔ́ŋ	o h ɔ ŋ
977	feather	a15bmiengenwmanenguba	è-tɔ̀ˀ	e t ɔˀ
978	fingernail	a15bmiengenwmanenguba	ɲæ̌n	ɲ æ n
979	fire	a15bmiengenwmanenguba	müü	m y y
980	fire-wood	a15bmiengenwmanenguba	sǔŋ	s u ŋ
981	fish	a15bmiengenwmanenguba	-ʃu'ə́	ʃ u ə
982	five	a15bmiengenwmanenguba	-tæ̂	t æ
983	fly	a15bmiengenwmanenguba	-pùù	p u u
984	four	a15bmiengenwmanenguba	-nìì	n i i
985	give	a15bmiengenwmanenguba	-bə̀	b ə
986	goat	a15bmiengenwmanenguba	mbʱwɔ́ˀ	m bʱ w ɔˀ
987	ground, soil	a15bmiengenwmanenguba	ndwàsɛ́	n d w a s ɛ
988	hair	a15bmiengenwmanenguba	ɲòŋ	ɲ o ŋ
989	head	a15bmiengenwmanenguba	l-lẅə́	l l w ə
990	hear	a15bmiengenwmanenguba	-wóˀ	w oˀ
991	heart	a15bmiengenwmanenguba	ì-lə́m	i l ə m
992	horn	a15bmiengenwmanenguba	tɔ́ŋ	t ɔ ŋ
993	house	a15bmiengenwmanenguba	ndǽˀ	n d æˀ
994	hunger	a15bmiengenwmanenguba	nzə̀ə̀	n z ə ə
995	intestine	a15bmiengenwmanenguba	ḿmyə̀	m m j ə
996	iron	a15bmiengenwmanenguba	è-kyə̀	e k j ə
997	kill	a15bmiengenwmanenguba	-gúə̀	g u ə
998	knee	a15bmiengenwmanenguba	à-bɔ́ŋ	a b ɔ ŋ
999	knife	a15bmiengenwmanenguba	má!pə́ə́	m a p ə ə
1000	know	a15bmiengenwmanenguba	-bíì	b i i
1001	leaf	a15bmiengenwmanenguba	jy-ə̌	j j ə
1002	leg	a15bmiengenwmanenguba	è-kwə̀	e k w ə
1003	liver	a15bmiengenwmanenguba	à-bə̀	a b ə
1004	louse	a15bmiengenwmanenguba	tìˀ	t iˀ
1005	man	a15bmiengenwmanenguba	mùnjóm	m u n j o m
1006	moon	a15bmiengenwmanenguba	ŋgwɑ̀n	ŋ g w ɑ n
1007	mouth	a15bmiengenwmanenguba	ǹ-swɛ̀n	n s w ɛ n
1008	name	a15bmiengenwmanenguba	d-ǐŋ	d i ŋ
1009	navel	a15bmiengenwmanenguba	à-tɔ́ŋ	a t ɔ ŋ
1010	neck	a15bmiengenwmanenguba	m̀-bwɑ̀n	m b w ɑ n
1011	night	a15bmiengenwmanenguba	ŋ̀-kwə̀	ŋ k w ə
1012	nose	a15bmiengenwmanenguba	dẅə̂	d w ə
1013	one	a15bmiengenwmanenguba	pɔ́ʔ	p ɔ ʔ
1014	person	a15bmiengenwmanenguba	mɑ̀ɑ̀ɲòŋ	m ɑ ɑ ɲ o ŋ
1015	rain	a15bmiengenwmanenguba	mbʱúú	m bʱ u u
1016	road	a15bmiengenwmanenguba	nzyə̀	n z j ə
1017	root	a15bmiengenwmanenguba	ŋ̀-kɑ̀ŋ	ŋ k ɑ ŋ
1018	salt	a15bmiengenwmanenguba	ŋ̀-kpə̌	ŋ k p ə
1019	sand	a15bmiengenwmanenguba	ɲàŋíˀ	ɲ a ŋ iˀ
1020	see	a15bmiengenwmanenguba	-tòŋ	t o ŋ
1021	send	a15bmiengenwmanenguba	-lwɔ́m	l w ɔ m
1022	shame	a15bmiengenwmanenguba	à-kpá'kpáʔ	a k p a k p a ʔ
1023	sing	a15bmiengenwmanenguba	-kwān	k w a n
1024	skin	a15bmiengenwmanenguba	ŋgwɔ̀ɔ̀ ɲẅɛ̌n	ŋ g w ɔ ɔ + ɲ w ɛ n
1025	sky	a15bmiengenwmanenguba	dúɛ̀ měŋ	d u ɛ + m e ŋ
1026	sleep	a15bmiengenwmanenguba	à-jūé	a j u e
1027	smoke	a15bmiengenwmanenguba	m̀múúlə̀ˀ	m m u u l əˀ
1028	snake	a15bmiengenwmanenguba	ɲùə́	ɲ u ə
1029	spear	a15bmiengenwmanenguba	à-kɔ̀ŋ	a k ɔ ŋ
1030	steal	a15bmiengenwmanenguba	-jíˀ	j iˀ
1031	stone	a15bmiengenwmanenguba	à-lə́ə́	a l ə ə
1032	sun	a15bmiengenwmanenguba	è-ɲɛ̀ŋ	e ɲ ɛ ŋ
1033	tail	a15bmiengenwmanenguba	ŋ̀-kwɔ̀n	ŋ k w ɔ n
1034	ten	a15bmiengenwmanenguba	düə̀	d y ə
1035	three	a15bmiengenwmanenguba	lǽǽ	l æ æ
1036	tongue	a15bmiengenwmanenguba	è-jə́m	e j ə m
1037	tooth	a15bmiengenwmanenguba	à-sùŋ	a s u ŋ
1038	tree	a15bmiengenwmanenguba	jɛ̀n	j ɛ n
1039	two	a15bmiengenwmanenguba	-ɓə̀	ɓ ə
1040	urine	a15bmiengenwmanenguba	ò-sɛ̀ŋ	o s ɛ ŋ
1041	village	a15bmiengenwmanenguba	m̀myə̀	m m j ə
1042	vomit	a15bmiengenwmanenguba	-jūə́	j u ə
1043	walk	a15bmiengenwmanenguba	-kyə̀	k j ə
1044	war	a15bmiengenwmanenguba	bin	b i n
1045	water	a15bmiengenwmanenguba	ò-dúˀ	o d uˀ
1046	wind	a15bmiengenwmanenguba	è-kùkù’	e k u k uˀ
1047	woman	a15bmiengenwmanenguba	myæ̀ǽˀ	m j æ æˀ
1048	animal	a15cakossi	ɲàm	ɲ a m
1049	arm	a15cakossi	è-káá	e k a a
1050	ashes	a15cakossi	mbúmbú	m b u m b u
1051	bark	a15cakossi	è-kòg˺	e k o g
1052	bed	a15cakossi	à-nɔ̀ŋ	a n ɔ ŋ
1053	belly	a15cakossi	à-bùm	a b u m
1054	big	a15cakossi	-yə̀g'	j ə g
1055	bird	a15cakossi	èˀ-nɔ̀n	eˀ n ɔ n
1056	bite	a15cakossi	-kwàgɛl	k w a g ɛ l
1057	blood	a15cakossi	mè-kìí	m e k i i
1058	bone	a15cakossi	è-hìd˺	e h i d
1059	breast	a15cakossi	àbíì	a b i i
1060	burn	a15cakossi	-hyáad'	h j a a d
1061	child	a15cakossi	mw-ǎn	m w a n
1062	cloud	a15cakossi	mbàg 9	m b a g +
1063	come	a15cakossi	-hyɛ̀	h j ɛ
1064	count	a15cakossi	-tóŋ	t o ŋ
1065	dew	a15cakossi	m̀mwɛ̌	m m w ɛ
1066	die	a15cakossi	-wɛ́	w ɛ
1067	dog	a15cakossi	mbwɛ́	m b w ɛ
1068	drink	a15cakossi	-mwɛ́	m w ɛ
1069	ear	a15cakossi	è-túù	e t u u
1070	eat	a15cakossi	-dyɛ́	d j ɛ
1071	egg	a15cakossi	à-kìì	a k i i
1072	elephant	a15cakossi	nzyɔ̀g˺	n z j ɔ g
1073	eye	a15cakossi	d-ǐd˺	d i d
1074	face	a15cakossi	èˀ-só	eˀ s o
1075	fall	a15cakossi	-kwɛ̀	k w ɛ
1076	fat, oil	a15cakossi	à-hóŋ	a h o ŋ
1077	feather	a15cakossi	è-tɔ̀g˺	e t ɔ g
1078	fingernail	a15cakossi	ɲǎn	ɲ a n
1079	fire	a15cakossi	mùú	m u u
1080	fire-wood	a15cakossi	hy-o᷅n	h j o n
1081	fish	a15cakossi	súù	s u u
1082	five	a15cakossi	-táàn	t a a n
1083	fly	a15cakossi	-pùmé	p u m e
1084	four	a15cakossi	-nììn	n i i n
1085	goat	a15cakossi	mbód˺	m b o d
1086	ground, soil	a15cakossi	ndɔ̀ɔ̀b'	n d ɔ ɔ b
1087	hair	a15cakossi	è-sìd˺	e s i d
1088	head	a15cakossi	ǹ-ló	n l o
1089	hear	a15cakossi	-wóg'	w o g
1090	heart	a15cakossi	ǹ-lém	n l e m
1091	horn	a15cakossi	à-séb˺	a s e b
1092	house	a15cakossi	ndáb˺	n d a b
1093	hunger	a15cakossi	nzàà	n z a a
1094	intestine	a15cakossi	mìì	m i i
1095	iron	a15cakossi	è-kìì	e k i i
1096	kill	a15cakossi	-wúu	w u u
1097	knee	a15cakossi	à-búbóŋ	a b u b o ŋ
1098	knife	a15cakossi	ǹ-nə̀kə́	n n ə k ə
1099	know	a15cakossi	-bíì	b i i
1100	leaf	a15cakossi	cy-àá	c j a a
1101	leg	a15cakossi	è-kùù	e k u u
1102	liver	a15cakossi	à-bàà	a b a a
1103	louse	a15cakossi	tìd˺	t i d
1104	man	a15cakossi	mòd˺	m o d
1105	moon	a15cakossi	ŋgɔ̀n	ŋ g ɔ n
1106	mouth	a15cakossi	ǹ-sə̀l	n s ə l
1107	name	a15cakossi	d-ǐn	d i n
1108	navel	a15cakossi	à-tóŋ	a t o ŋ
1109	neck	a15cakossi	ŋ̀-kə́ŋ	ŋ k ə ŋ
1110	night	a15cakossi	ŋ̀-kùù	ŋ k u u
1111	nose	a15cakossi	d-úù	d u u
1112	one	a15cakossi	pɔ́g˺	p ɔ g
1113	person	a15cakossi	mòd˺	m o d
1114	rain	a15cakossi	mbúú	m b u u
1115	road	a15cakossi	nzìì	n z i i
1116	root	a15cakossi	ŋ̀-kàŋ	ŋ k a ŋ
1117	salt	a15cakossi	ŋ̀-kwɛ̌	ŋ k w ɛ
1118	sand	a15cakossi	ǹ-síí	n s i i
1119	see	a15cakossi	-nyén	n j e n
1120	send	a15cakossi	-lóm	l o m
1121	shame	a15cakossi	à-kwáké	a k w a k e
1122	sing	a15cakossi	-kɔ́n	k ɔ n
1123	skin	a15cakossi	ŋgòb˺	ŋ g o b
1124	sky	a15cakossi	dyǒb˺	d j o b
1125	sleep	a15cakossi	èʼ-oə́	eˀ o ə
1126	smoke	a15cakossi	mwɛ̌ntùd˺	m w ɛ n t u d
1127	snake	a15cakossi	ɲə̌	ɲ ə
1128	spear	a15cakossi	à-kòŋ	a k o ŋ
1129	steal	a15cakossi	-oíb'	o i b
1130	stone	a15cakossi	à-láá	a l a a
1131	sun	a15cakossi	ètòndɛ̀ɛ̀	e t o n d ɛ ɛ
1132	tail	a15cakossi	ŋ̀-kòn	ŋ k o n
1133	ten	a15cakossi	dyôm	d j o m
1134	three	a15cakossi	-láán	l a a n
1135	tongue	a15cakossi	è-ʧém	e tʃ e m
1136	tooth	a15cakossi	à-sòŋ	a s o ŋ
1137	tree	a15cakossi	bw-ɛ̀l	b w ɛ l
1138	two	a15cakossi	-ɓɛ̀	ɓ ɛ
1139	urine	a15cakossi	mè-sɛ̀n	m e s ɛ n
1140	village	a15cakossi	dy-àd	d j a d
1141	vomit	a15cakossi	-có	c o
1142	walk	a15cakossi	-kɛ̀	k ɛ
1143	war	a15cakossi	nzùm	n z u m
1144	water	a15cakossi	mè-ndíb˺	m e n d i b
1145	wind	a15cakossi	è-pùb˺	e p u b
1146	woman	a15cakossi	m̀mwàád˺	m m w a a d
1147	animal	a15celungcentralmanenguba	ɲà	ɲ a
1148	arm	a15celungcentralmanenguba	mbyə̀kə́	m b j ə k ə
1149	ashes	a15celungcentralmanenguba	mbùmwêd˺	m b u m w e d
1150	bark	a15celungcentralmanenguba	è-kòk	e k o k
1151	bed	a15celungcentralmanenguba	ndə̀	n d ə
1152	belly	a15celungcentralmanenguba	à-bùm	a b u m
1153	big	a15celungcentralmanenguba	sùɔ́	s u ɔ
1154	bird	a15celungcentralmanenguba	mù-nɔ̀	m u n ɔ
1155	bite	a15celungcentralmanenguba	-kwàl	k w a l
1156	blood	a15celungcentralmanenguba	ò-kìí	o k i i
1157	bone	a15celungcentralmanenguba	è-hə̀k	e h ə k
1158	breast	a15celungcentralmanenguba	àbíì	a b i i
1159	burn	a15celungcentralmanenguba	-hyáŋɛd	h j a ŋ ɛ d
1160	child	a15celungcentralmanenguba	mɔ̌	m ɔ
1161	cloud	a15celungcentralmanenguba	mbàˀ	m b aˀ
1162	come	a15celungcentralmanenguba	-hyɛ̀	h j ɛ
1163	count	a15celungcentralmanenguba	-tɔ́	t ɔ
1164	dew	a15celungcentralmanenguba	myɛ̌l	m j ɛ l
1165	die	a15celungcentralmanenguba	-wə́	w ə
1166	dog	a15celungcentralmanenguba	mbwə́	m b w ə
1167	drink	a15celungcentralmanenguba	-mwə́	m w ə
1168	ear	a15celungcentralmanenguba	è-tû	e t û
1169	eat	a15celungcentralmanenguba	-dyɛ́	d j ɛ
1170	egg	a15celungcentralmanenguba	à-kì	a k i
1171	elephant	a15celungcentralmanenguba	nzùˀ	n z uˀ
1172	eye	a15celungcentralmanenguba	d-ə̌k	d ə k
1173	face	a15celungcentralmanenguba	à-bə̀ŋ	a b ə ŋ
1174	fall	a15celungcentralmanenguba	-kwə̀	k w ə
1175	fat, oil	a15celungcentralmanenguba	à-hɔ́	a h ɔ
1176	feather	a15celungcentralmanenguba	è-tɔ̀ˀ	e t ɔˀ
1177	fingernail	a15celungcentralmanenguba	ɲǎn	ɲ a n
1178	fire	a15celungcentralmanenguba	mùú	m u u
1179	fire-wood	a15celungcentralmanenguba	lə̌ŋ	l ə ŋ
1180	fish	a15celungcentralmanenguba	sú	s u
1181	five	a15celungcentralmanenguba	-táàn	t a a n
1182	fly	a15celungcentralmanenguba	-pùmə̀	p u m ə
1183	four	a15celungcentralmanenguba	-nììn	n i i n
1184	give	a15celungcentralmanenguba	-bə̀	b ə
1185	goat	a15celungcentralmanenguba	mbɘ́ˀ	m b ɘˀ
1186	ground, soil	a15celungcentralmanenguba	ndɔ̀ˀ	n d ɔˀ
1187	hair	a15celungcentralmanenguba	ɲòŋ	ɲ o ŋ
1188	head	a15celungcentralmanenguba	l-lə́	l l ə
1189	hear	a15celungcentralmanenguba	-wóˀ	w oˀ
1190	heart	a15celungcentralmanenguba	ɛ́ llém	ɛ + l l e m
1191	horn	a15celungcentralmanenguba	à-séˀ	a s eˀ
1192	house	a15celungcentralmanenguba	ndá	n d a
1193	hunger	a15celungcentralmanenguba	nzɛ̀	n z ɛ
1194	intestine	a15celungcentralmanenguba	mì	m i
1195	iron	a15celungcentralmanenguba	è-kì	e k i
1196	kill	a15celungcentralmanenguba	-wú	w u
1197	knee	a15celungcentralmanenguba	à-bó	a b o
1198	knife	a15celungcentralmanenguba	ǹ-nə̀kə́	n n ə k ə
1199	know	a15celungcentralmanenguba	-bíì	b i i
1200	leaf	a15celungcentralmanenguba	à-pǎ-jɛ́	a p a j ɛ
1201	leg	a15celungcentralmanenguba	è-kù	e k u
1202	liver	a15celungcentralmanenguba	à-bə̀	a b ə
1203	louse	a15celungcentralmanenguba	tə̀d˺	t ə d
1204	man	a15celungcentralmanenguba	mwènjü	m w e n j y
1205	moon	a15celungcentralmanenguba	ŋgɔ̀	ŋ g ɔ
1206	mouth	a15celungcentralmanenguba	ǹ-ʃü	n ʃ y
1207	name	a15celungcentralmanenguba	d-ə̌ŋ	d ə ŋ
1208	navel	a15celungcentralmanenguba	à-tɔ́	a t ɔ
1209	neck	a15celungcentralmanenguba	m-bɔ̀l	m b ɔ l
1210	night	a15celungcentralmanenguba	ŋ̀-kù	ŋ k u
1211	nose	a15celungcentralmanenguba	dû	d û
1212	one	a15celungcentralmanenguba	pɔ́ʔ	p ɔ ʔ
1213	person	a15celungcentralmanenguba	mòòɲòŋ	m o o ɲ o ŋ
1214	rain	a15celungcentralmanenguba	mbúí	m b u i
1215	road	a15celungcentralmanenguba	nzì	n z i
1216	root	a15celungcentralmanenguba	ŋ̀-kà	ŋ k a
1217	salt	a15celungcentralmanenguba	ŋ̀-kwɛ̌	ŋ k w ɛ
1218	sand	a15celungcentralmanenguba	ǹ-sí	n s i
1219	see	a15celungcentralmanenguba	-nyí	n j i
1220	send	a15celungcentralmanenguba	-lǿ	l ø
1221	shame	a15celungcentralmanenguba	à-kwáʔ	a k w a ʔ
1222	sing	a15celungcentralmanenguba	-jé	j e
1223	skin	a15celungcentralmanenguba	ŋgòˀ	ŋ g oˀ
1224	sky	a15celungcentralmanenguba	dɘ̌ɘ̀	d ɘ ɘ
1225	sleep	a15celungcentralmanenguba	júə́	j u ə
1226	smoke	a15celungcentralmanenguba	mbɔ́řaˀ	m b ɔ r aˀ
1227	snake	a15celungcentralmanenguba	ɲùə̌	ɲ u ə
1228	spear	a15celungcentralmanenguba	à-kɔ	a k ɔ
1229	steal	a15celungcentralmanenguba	-jə́b'	j ə b
1230	stone	a15celungcentralmanenguba	à-lə́	a l ə
1231	sun	a15celungcentralmanenguba	è-ɲɛ̀	e ɲ ɛ
1232	tail	a15celungcentralmanenguba	ŋ̀-kò	ŋ k o
1233	ten	a15celungcentralmanenguba	dɘ̂m	d ɘ m
1234	three	a15celungcentralmanenguba	-láán	l a a n
1235	tongue	a15celungcentralmanenguba	è-jé	e j e
1236	tooth	a15celungcentralmanenguba	à-sòŋ	a s o ŋ
1237	tree	a15celungcentralmanenguba	bw-ɛ̀l	b w ɛ l
1238	two	a15celungcentralmanenguba	-bə̀	b ə
1239	urine	a15celungcentralmanenguba	ò-sɛ́	o s ɛ
1240	village	a15celungcentralmanenguba	m̀mwɛ̀	m m w ɛ
1241	vomit	a15celungcentralmanenguba	-jú	j u
1242	walk	a15celungcentralmanenguba	-kə̀	k ə
1243	war	a15celungcentralmanenguba	bə́l	b ə l
1244	water	a15celungcentralmanenguba	ò-dób˺	o d o b
1245	wind	a15celungcentralmanenguba	à-héb	a h e b
1246	woman	a15celungcentralmanenguba	mwæ̌	m w æ
1247	animal	a15cmkaa	ɲàm	ɲ a m
1248	arm	a15cmkaa	ɛ̀-ká'á	ɛ k a a
1249	ashes	a15cmkaa	mbùmbú	m b u m b u
1250	bark	a15cmkaa	ɛ̀-pàsɛ́ 'bwél	ɛ p a s ɛ + b w e l
1251	bed	a15cmkaa	ɛ̀-nɔ̀ŋ	ɛ n ɔ ŋ
1252	belly	a15cmkaa	ɛ̀-bùm	ɛ b u m
1253	big	a15cmkaa	nyɛ̀kɛ̀ɛ̀	n j ɛ k ɛ ɛ
1254	bird	a15cmkaa	ɛ̀-nɔ̌n	ɛ n ɔ n
1255	bite	a15cmkaa	-kwà(ˀ)al	k w a a l
1256	blood	a15cmkaa	mè-kìí	m e k i i
1257	bone	a15cmkaa	ɛ̀-hěyˀ	ɛ h e j ʔ
1258	breast	a15cmkaa	ɛ̀ʼ-bɛ	ɛˀ b ɛ
1259	burn	a15cmkaa	-yáŋɛd'	j a ŋ ɛ d
1260	child	a15cmkaa	mw-ǎn	m w a n
1261	cloud	a15cmkaa	mbàg˺	m b a g
1262	come	a15cmkaa	-yà	j a
1263	count	a15cmkaa	-tɔ́ŋ	t ɔ ŋ
1264	dew	a15cmkaa	myá	m j a
1265	die	a15cmkaa	-wɛ́	w ɛ
1266	dog	a15cmkaa	mbwá	m b w a
1267	drink	a15cmkaa	-mwá	m w a
1268	ear	a15cmkaa	ɛ̀-tóò	ɛ t o o
1269	eat	a15cmkaa	-dyá	d j a
1270	egg	a15cmkaa	ɛ̀-kìí	ɛ k i i
1271	elephant	a15cmkaa	ɲjòg˺	ɲ j o g
1272	eye	a15cmkaa	d-íˀ	d iˀ
1273	face	a15cmkaa	ɛ̀ˀ-só	ɛˀ s o
1274	fall	a15cmkaa	-kwà	k w a
1275	fat, oil	a15cmkaa	ɛ̀-hɔ́ŋ	ɛ h ɔ ŋ
1276	feather	a15cmkaa	ɛ̀-tɔ̀g˺	ɛ t ɔ g
1277	fingernail	a15cmkaa	nyān	n j a n
1278	fire	a15cmkaa	mùú	m u u
1279	fire-wood	a15cmkaa	y-ǒn	j o n
1280	fish	a15cmkaa	ndɔ́n	n d ɔ n
1281	five	a15cmkaa	-táàn	t a a n
1282	fly	a15cmkaa	-pùmə̀	p u m ə
1283	four	a15cmkaa	-nììn	n i i n
1284	give	a15cmkaa	-bɛ̀	b ɛ
1285	goat	a15cmkaa	mbód˺	m b o d
1286	ground, soil	a15cmkaa	ndɔ̀b'	n d ɔ b
1287	hair	a15cmkaa	ɛ̀-sǐyˀ	ɛ s i j ʔ
1288	head	a15cmkaa	m̀-ló	m l o
1289	hear	a15cmkaa	-wóˀ	w oˀ
1290	heart	a15cmkaa	m̀-lém	m l e m
1291	horn	a15cmkaa	tɔ́ŋ	t ɔ ŋ
1292	house	a15cmkaa	ndáb˺	n d a b
1293	hunger	a15cmkaa	njàà	n j a a
1294	intestine	a15cmkaa	mw-ɛ̀ɛ̀	m w ɛ ɛ
1295	iron	a15cmkaa	ɛ̀-kɛ̀ɛ̀	ɛ k ɛ ɛ
1296	kill	a15cmkaa	-wú'ú	w u u
1297	knee	a15cmkaa	ɛ̀-bɔ́ŋ	ɛ b ɔ ŋ
1298	knife	a15cmkaa	ɛ̀-lɛ̀n	ɛ l ɛ n
1299	know	a15cmkaa	-bwé	b w e
1300	leaf	a15cmkaa	j-àá	j a a
1301	leg	a15cmkaa	ɛ̀-kòò	ɛ k o o
1302	liver	a15cmkaa	ɛ̀ˀ-bæ̀æ̀	ɛˀ b æ æ
1303	louse	a15cmkaa	tɛ̀yˀ	t ɛ j ʔ
1304	man	a15cmkaa	mwàmjóm	m w a m j o m
1305	moon	a15cmkaa	ŋgɔ̀n	ŋ g ɔ n
1306	mouth	a15cmkaa	m̀-sòl	m s o l
